LOC;VEH_SER_NO;INSP_COMT;TS_LOAD;FOUND_INSP_TEAM;RESP_INSP_TEAM;RESP_INSP_OPRUNT
017;TRJ645;Bamet but bfeugiat bdictumst beni ba ba ba bnec.;2017-03-09 11:00:17.463000;515;;
017;GJK683;Borci but.;2017-03-09 11:01:13.594000;507;;
017;VFX591;Bamet bve ba ba bsagittis bsollicitudin bnisi ba blacus bfusce bad ba bquis best bad.;2017-03-09 11:02:18.605000;413;;
017;FZA809;Barcu but ba ba bmorbi bnibh best ba.;2017-03-09 11:03:13.508000;511;;
017;EPR018;Bquam beu ba beni ba beget ba blobortis ba bnon bsemper.;2017-03-09 11:03:16.694000;209;;
017;YCR723;Beget beu ba beni ba ba.;2017-03-09 11:03:17.725000;517;309;300
017;APZ612;Bodio bat blaoreet ba bid ba bmi ba ba.;2017-03-09 11:03:23.542000;513;;
017;APZ612;Burna bmi ba bauctor.;2017-03-09 11:03:48.065000;513;;
017;AGU058;Bquam bet brhoncus bpede ba bhac ba bnisl bdictum ba.;2017-03-09 11:04:10.080000;517;;
017;APZ612;Bnisl bac ba ba benim bfames bnibh ba ba ba ba.;2017-03-09 11:04:10.698000;513;;
017;EQD264;Bnibh beu.;2017-03-09 11:04:16.052000;509;;
017;TZO690;Beget bve ba bnetus ba ba bcurae bnetus.;2017-03-09 11:04:32.156000;517;;
017;APZ612;Bcras but bad ba bsuscipit burna blobortis ba bsed bsodales bat ba.;2017-03-09 11:04:36.934000;513;;
017;TZO690;Bodio bac ba bvelit bnam bnec bfelis ba bduis bnunc bac ba baenean ba ba.;2017-03-09 11:05:13.170000;517;507;500
017;EPR018;Bnunc bat bad bpede bnon ba bodio ba.;2017-03-09 11:05:15.778000;209;;
017;APZ612;Belit bac blaoreet bquam ba ba bturpis ba bmauris beu btempus.;2017-03-09 11:05:22.361000;513;;
017;APZ612;Borci bac bin ba ba bmi ba.;2017-03-09 11:05:38.887000;513;;
017;DPA037;Bquam bat ba bvel ba ba.;2017-03-09 11:05:55.042000;209;;
017;AGU058;Bdiam beu.;2017-03-09 11:06:39.686000;517;;
017;DPA037;Berat bin bid ba ba bnam bsem ba bquam ba ba ba bnon.;2017-03-09 11:06:52.781000;209;;
017;FZA809;Bnunc bin ba ba.;2017-03-09 11:07:24.212000;511;;
017;XSZ543;Bante bin but berat ba.;2017-03-09 11:07:31.756000;205;101;100
017;DPA037;Bnibh bve.;2017-03-09 11:07:33.786000;209;;
017;EQD264;Bnisi bac but ba bsociis.;2017-03-09 11:07:56.016000;509;;
017;EQD264;Bduis bmi bpede bsem ba ba bante ba bpulvinar ba ba bsit.;2017-03-09 11:08:51.577000;509;;
017;APZ612;Bnibh bad ba.;2017-03-09 11:09:51.433000;513;;
017;EQD264;Bodio bat ba ba ba ba.;2017-03-09 11:12:13.841000;509;;
017;EQD264;Bnisi bad ba ba bmagna belit bcras bvel ba beleifend bconsectetuer.;2017-03-09 11:12:35.698000;509;;
017;YXF326;Bodio but ba bsem ba bodio bin ba.;2017-03-09 11:13:59.874000;507;;
017;XQB475;Bquam bet ba bat ba bamet ba ba bin ba bproin bcras bnunc.;2017-03-09 11:14:34.295000;107;;
017;HQI892;Belit but ba bleo bmontes bet bad ba ba bneque.;2017-03-09 11:14:35.767000;409;;
017;NJP496;Barcu bin.;2017-03-09 11:14:37.352000;517;;
017;YWI795;Bcras bin bat bnisl bet bac bdolor.;2017-03-09 11:14:52.506000;513;;
017;HQI892;Bduis bac.;2017-03-09 11:15:08.039000;409;;
017;SYA283;Bdiam bat beu ba ba bet ba bnam berat ba ba ba ba ba ba ba bmollis.;2017-03-09 11:15:14.254000;629;;
017;YWI795;Bnibh bac ba.;2017-03-09 11:15:19.458000;513;;
017;SYA283;Bpede bat ba bporta biaculis bturpis bsenectus bcursus ba bnisi.;2017-03-09 11:15:41.663000;629;;
017;NHZ581;Bquam bad bmi blacus ba ba ba bid bin.;2017-03-09 11:15:48.165000;515;;
017;ZPW452;Bante beu ba ba ba ba but ba bnisi bve bat bid.;2017-03-09 11:15:50.348000;511;;
017;YXF326;Bcras beu bad bmi.;2017-03-09 11:16:02.345000;507;;
017;SYA283;Bnisl beu ba burna bvel.;2017-03-09 11:16:06.646000;629;;
017;XGC043;Bnisi bac ba but bligula bcubilia ba bblandit.;2017-03-09 11:16:14.380000;409;;
017;NHZ581;Bcras bet ba bdui bid bquam.;2017-03-09 11:16:20.695000;515;;
017;NJP496;Beros bad ba bleo burna ba bhac bvel but.;2017-03-09 11:16:22.135000;517;;
017;ZPW452;Bante bet.;2017-03-09 11:16:56.645000;511;;
017;NJP496;Bnisi bin ba ba bid bornare bante bridiculus bplatea.;2017-03-09 11:17:03.874000;517;;
017;NHZ581;Bamet bve ba baugue barcu bodio bscelerisque baptent bve bmattis bmetus.;2017-03-09 11:17:10.202000;515;;
017;XJI184;Bnisl bat berat ba ba bsit bvelit bsemper.;2017-03-09 11:17:29.992000;409;;
017;NHZ581;Bamet but ba ba badipiscing bpede bpurus bconsectetuer bquam.;2017-03-09 11:18:13.566000;515;;
017;DPA037;Burna bet beu bid ba ba ba ba ba.;2017-03-09 11:18:13.666000;413;;
017;NJP496;Bpede beu ba.;2017-03-09 11:18:56.635000;517;;
017;HMS840;Beget bad ba.;2017-03-09 11:19:38.589000;509;;
017;HMS840;Beget but ba bsit ba ba ba benim beget.;2017-03-09 11:19:59.221000;509;;
017;YXF326;Berat beu ba bsem.;2017-03-09 11:20:50.005000;107;;
017;YWI795;Borci bmi ba bnetus bnon bante.;2017-03-09 11:20:50.652000;513;;
017;XGC043;Bnunc bve ba ba ba bdis ba ba bcongue bnibh but ba.;2017-03-09 11:22:07.284000;205;101;100
017;OQS570;Bduis bat.;2017-03-09 11:23:40.269000;413;;
017;TRJ645;Beros bve ba ba ba.;2017-03-09 11:23:50.492000;515;;
017;CSV482;Bquam bad ba ba ba but bac ba ba bac bve bmi ba.;2017-03-09 11:24:50.463000;209;;
017;HMS840;Bnunc bac bet.;2017-03-09 11:24:55.485000;509;;
017;HMS840;Bamet bad.;2017-03-09 11:25:12.796000;509;;
017;CSV482;Bquis bat ba.;2017-03-09 11:26:23.991000;517;;
017;MAU864;Berat bad.;2017-03-09 11:26:56.595000;409;;
017;HMS840;Bquam bad but best.;2017-03-09 11:28:55.877000;509;;
017;HMS840;Berat bmi bin.;2017-03-09 11:29:17.338000;509;;
017;HMS840;Bquam bad ba bper.;2017-03-09 11:29:39.413000;509;;
017;JBC439;Bquis bat bcras bsed bmi ba ba bve ba beu ba ba.;2017-03-09 11:30:52.674000;629;;
017;JBC439;Bcras bac brhoncus ba bpellentesque bquis bsem.;2017-03-09 11:31:12.708000;629;;
017;JBC439;Bnunc bin ba bipsum bve ba ba ba ba bjusto ba bvestibulum.;2017-03-09 11:31:43.176000;629;;
017;JBC439;Bnunc bve bdiam betiam ba bplacerat ba ba ba blectus bjusto ba bdis ba bmetus borci.;2017-03-09 11:32:38.554000;629;;
017;JBC439;Bnisi bmi.;2017-03-09 11:33:16.380000;629;;
017;JBC439;Bpede bin ba.;2017-03-09 11:33:43.977000;629;;
017;JBC439;Belit bin ba ba bnec bquis.;2017-03-09 11:33:59.024000;629;;
017;JBC439;Borci bid.;2017-03-09 11:34:27.161000;629;;
017;ZVI392;Benim bat ba bcum baugue ba ba bornare bmi bet bnam ba bin bmorbi bin bturpis ba ba ba.;2017-03-09 11:35:01.495000;629;;
017;JBC439;Bnunc bmi ba bmagnis bnunc ba bac btorquent.;2017-03-09 11:35:21.014000;629;;
017;ZVI392;Benim bat ba bmagna ba ba bdis.;2017-03-09 11:35:24.113000;629;;
017;PVZ436;Borci bac ba ba bpotenti ba bdui bmorbi bsapien.;2017-03-09 11:38:02.250000;629;;
017;PVZ436;Benim bin ba ba ba bat bluctus.;2017-03-09 11:39:27.029000;629;;
017;YWI795;Bquis bid ba bet bdis ba ba ba ba.;2017-03-09 11:59:14.553000;209;;
017;SYV137;Bduis bac ba ba btortor bdis bpotenti bet ba bdonec bcommodo bsit bid.;2017-03-09 12:04:27.797000;629;;
017;EBL860;Bante beu bmi bnam bad bpretium brisus beu bfermentum betiam bet.;2017-03-09 12:08:38.388000;515;;
017;EBL860;Bquis bmi ba ba ba beu bsociis ba bat bcursus.;2017-03-09 12:09:24.778000;515;;
017;EBL860;Beget bve ba ba best ba bnam bvelit btempor ba ba bmalesuada ba beu bhac.;2017-03-09 12:10:01.344000;515;;
017;EBL860;Bquam bad ba.;2017-03-09 12:10:25.131000;515;;
017;EBL860;Beget bad.;2017-03-09 12:10:58.528000;515;;
017;EBL860;Bante bet ba ba bve ba bnibh blorem.;2017-03-09 12:11:49.686000;515;;
017;EBL860;Bnisl bac bet ba.;2017-03-09 12:12:11.873000;515;;
017;EBL860;Belit beu ba ba bnisl bmassa ba berat bsit bac.;2017-03-09 12:12:47.001000;515;;
017;EBL860;Bduis bid bin ba ba.;2017-03-09 12:13:19.068000;515;;
017;EBL860;Bdiam bve.;2017-03-09 12:13:52.383000;515;;
017;EBL860;Bnunc bid ba bcras bsit bve baugue bid.;2017-03-09 12:14:31.196000;515;;
017;EBL860;Bduis bac ba bve bad bac bmus bnon bnostra bquisque ba bauctor ba.;2017-03-09 12:15:10.764000;515;;
017;FHU982;Barcu bad ba ba ba bac.;2017-03-09 12:36:39.954000;515;;
017;FHU982;Bduis bmi ba ba bcurae ba ba ba bipsum.;2017-03-09 12:37:10.399000;515;;
017;FHU982;Berat bmi ba ba bac bcongue bleo bpurus bnunc bad.;2017-03-09 12:37:46.361000;515;;
017;FHU982;Bnisi bin ba.;2017-03-09 12:38:15.120000;515;;
017;LED479;Bquam bve bet bmorbi ba ba bin.;2017-03-09 12:39:57.502000;607;;
017;VFR160;Bquam beu.;2017-03-09 12:40:00.102000;515;;
017;VFR160;Bamet bin ba bnec bdolor bligula bve ba ba bac.;2017-03-09 12:40:41.388000;515;;
017;VFR160;Bquis but bet beu belit bin ba.;2017-03-09 12:41:23.807000;515;;
017;VFR160;Berat bmi ba best bve brhoncus baugue bet ba.;2017-03-09 12:41:59.406000;515;;
017;VFR160;Bnunc bat bet bjusto bat ba ba bve ba best bmagna.;2017-03-09 12:42:41.308000;515;;
017;VFR160;Beget bid ba bsit.;2017-03-09 12:43:32.315000;515;;
017;LED479;Benim but.;2017-03-09 12:43:45.776000;607;;
017;VFR160;Bnunc bat ba.;2017-03-09 12:44:15.323000;515;;
017;GJK683;Bnisi beu.;2017-03-09 12:44:18.740000;209;;
017;VFR160;Bamet bid ba bin.;2017-03-09 12:44:47.988000;515;;
017;VFR160;Borci beu.;2017-03-09 12:45:26.990000;515;;
017;KFN372;Benim bin ba ba bid.;2017-03-09 13:02:58.621000;515;;
017;MPO083;Bpede bmi ba bnon.;2017-03-09 13:04:02.046000;515;;
017;MPO083;Bamet bac bve.;2017-03-09 13:04:45.236000;515;;
017;MPO083;Bnisl bin ba ba beu best bmaecenas but.;2017-03-09 13:05:55.581000;515;;
017;MPO083;Bpede bad ba bpede ba ba bmalesuada beni ba bdolor bat betiam bad.;2017-03-09 13:06:29.590000;515;;
017;MPO083;Barcu but bnatoque ba bdictum.;2017-03-09 13:06:50.150000;515;;
017;MPO083;Bnunc bac ba bac.;2017-03-09 13:07:35.646000;515;;
017;MPO083;Bodio beu ba ba ba beu.;2017-03-09 13:09:18.225000;515;;
017;MPO083;Bquam bve ba bjusto.;2017-03-09 13:10:24.647000;515;;
017;XQB475;Bante bat beget burna bnon ba biaculis bin.;2017-03-10 01:40:19.507000;107;;
017;XQB475;Berat bve bat.;2017-03-10 01:43:26.449000;107;;
017;XQB475;Beros bac ba ba ba ba ba.;2017-03-10 01:46:26.874000;107;;
017;XQB475;Beget beu ba.;2017-03-10 01:47:37.207000;107;;
017;XQB475;Beros bat bve bquis bin bac.;2017-03-10 01:50:28.093000;107;;
017;LSB176;Bquis bmi ba ba btincidunt bdui bmi bnunc ba ba beu bhabitant.;2017-03-10 01:59:59.353000;107;;
017;LSB176;Bamet bac bet ba.;2017-03-10 02:04:57.665000;107;;
017;JKZ317;Bamet bad ba ba brhoncus ba.;2017-03-10 02:06:51.019000;607;;
017;JKZ317;Burna beu.;2017-03-10 02:07:23.976000;607;;
017;LSB176;Bduis bad.;2017-03-10 02:07:29.101000;107;;
017;JKZ317;Borci beu ba beget ba ba ba ba ba ba bhac ba ba ba bsit.;2017-03-10 02:07:41.441000;607;;
017;LSB176;Bnibh but ba beu brisus ba bconsectetuer bdis ba ba bac bduis ba.;2017-03-10 02:08:03.867000;107;;
017;DPH631;Barcu bve ba bodio ba ba bnascetur bnibh bsuscipit ba.;2017-03-10 02:08:39.340000;515;;
017;AHN391;Bnisi bmi ba ba ba ba bhac ba bvitae ba bdui.;2017-03-10 02:11:11.473000;515;;
017;AHN391;Bnibh bve ba bmi bblandit ba bet brutrum ba ba ba.;2017-03-10 02:12:22.664000;515;;
017;AHN391;Beros beu ba.;2017-03-10 02:13:10.138000;515;;
017;AHN391;Burna bmi ba ba bmi bnon btorquent bet bornare.;2017-03-10 02:14:03.651000;515;;
017;AHN391;Bnisi bin ba bsed bat bipsum bin bvarius.;2017-03-10 02:15:09.802000;515;;
017;IOU412;Bdiam bmi ba bid ba ba.;2017-03-10 02:16:10.350000;629;;
017;IOU412;Bquis bet.;2017-03-10 02:16:40.776000;629;;
017;IOU412;Beros bve ba ba ba ba bproin but bat bcurae bmi.;2017-03-10 02:17:23.365000;629;;
017;IOU412;Bquis but bac ba ba.;2017-03-10 02:18:22.971000;629;;
017;IOU412;Belit bve ba bpraesent ba bmus bodio.;2017-03-10 02:18:51.598000;629;;
017;PJL425;Berat bin bmi bdis bsed bmollis beros ba ba bnec.;2017-03-10 02:19:37.619000;629;;
017;DPI547;Bamet bve ba bper bmagna bcommodo bsed.;2017-03-10 02:25:25.185000;107;;
017;YCR723;Bcras bmi ba ba ba.;2017-03-10 02:26:46.286000;629;;
017;YCR723;Bante bid beget blorem bad bin bmi bquam benim bscelerisque bmagnis.;2017-03-10 02:27:13.894000;629;;
017;SYV137;Barcu beu ba bmagna benim ba ba bmollis bmus ba.;2017-03-10 02:27:53.028000;607;;
017;YCR723;Bnisl bat.;2017-03-10 02:28:02.497000;629;201;200
017;SYV137;Beros bat bmi ba bdiam bdictum blorem.;2017-03-10 02:28:16.704000;607;;
017;YCR723;Bnisl but ba bcras ba.;2017-03-10 02:28:37.127000;629;;
017;DPI547;Bnibh bet.;2017-03-10 02:29:20.492000;107;;
017;DPI547;Bnibh bid bcras bnec ba.;2017-03-10 02:29:49.352000;107;;
017;DPI547;Bodio bad bve bnon bsem but bsodales bfames bnisi ba bnec bid.;2017-03-10 02:34:46.166000;107;;
017;DPH631;Bamet bad baliquet bquis ba ba.;2017-03-10 02:34:59.937000;515;;
017;DPI547;Bante bve ba ba.;2017-03-10 02:35:33.929000;107;;
017;DPI547;Bduis bat beu bleo bmus ba bnisi ba betiam bsollicitudin bodio.;2017-03-10 02:36:20.969000;107;;
017;KFN372;Barcu bat ba ba bid.;2017-03-10 02:40:11.436000;629;;
017;DPI547;Berat bet ba bquis ba.;2017-03-10 02:40:12.108000;107;;
017;KFN372;Bquis bac ba ba ba brisus.;2017-03-10 02:40:35.102000;629;;
017;DPI547;Borci bad bat bdis bleo ba ba bnisl bat bin bper ba.;2017-03-10 02:40:39.846000;107;;
017;LGO801;Bduis but bat bid bnisl ba ba bpede baenean bper.;2017-03-10 02:48:42.344000;607;;
017;LGO801;Bamet bid.;2017-03-10 02:49:01.789000;607;;
017;LGO801;Bquam bin ba bid.;2017-03-10 02:49:20.233000;607;;
017;SEK783;Bduis beu ba bnon ba.;2017-03-10 02:52:47.250000;107;;
017;SEK783;Bamet beu.;2017-03-10 02:55:13.503000;107;;
017;EVB234;Benim bin borci bad ba ba ba bnullam bid ba beu ba bmattis.;2017-03-10 03:03:00.162000;513;273;200
017;EBL860;Belit bac ba.;2017-03-10 03:03:32.966000;629;;
017;EBL860;Benim but bnisl bnunc.;2017-03-10 03:04:11.617000;629;;
017;EBL860;Bnibh bmi.;2017-03-10 03:05:03.995000;629;;
017;EBL860;Burna bad ba bin binceptos ba.;2017-03-10 03:05:39.688000;629;;
017;VCM016;Bnisi bve ba baugue bpulvinar bfames bin.;2017-03-10 03:11:46.914000;629;;
017;VCM016;Barcu bid beuismod bduis ba bsem bcum.;2017-03-10 03:12:06.854000;629;;
017;VCM016;Bnisi bmi bve beleifend ba ba barcu ba.;2017-03-10 03:12:28.165000;629;;
017;FHU982;Bquis bat.;2017-03-10 03:12:45.812000;629;;
017;FHU982;Barcu bid ba.;2017-03-10 03:13:27.786000;629;;
017;FHU982;Beros bet ba beu ba.;2017-03-10 03:13:46.933000;629;;
017;FHU982;Bnisl but.;2017-03-10 03:14:18.085000;629;;
017;VCM016;Bnunc bat.;2017-03-10 03:14:20.462000;629;;
017;FHU982;Beget bat bfeugiat bmetus ba bodio ba ba ba.;2017-03-10 03:14:45.821000;629;;
017;YWI795;Bnisl bet.;2017-03-10 03:45:00.608000;513;;
017;YWI795;Bnibh bet bad.;2017-03-10 03:46:04.489000;513;;
017;YWI795;Benim bac ba ba.;2017-03-10 03:47:36.919000;513;;
017;YRW680;Belit bet ba bmauris bdui ba ba.;2017-03-10 03:47:46.424000;409;;
017;YRW680;Berat bmi ba ba but bmus ba bnibh.;2017-03-10 03:48:36.515000;409;;
017;LPU731;Berat bin but bhac bleo.;2017-03-10 03:50:09.060000;409;;
017;LPU731;Bnisl bat ba ba ba bmagnis ba beu bneque.;2017-03-10 03:50:37.096000;409;;
017;LPU731;Bduis bad ba blaoreet bcubilia ba best.;2017-03-10 03:51:58.424000;409;;
017;QRM025;Bquam bve ba bneque bfames bat.;2017-03-10 03:52:23.279000;511;279;200
017;QRM025;Belit bad ba beu ba ba baliquet.;2017-03-10 03:54:07.752000;511;;
017;EVB234;Berat bid.;2017-03-10 03:55:06.588000;513;;
017;QRM025;Burna bve bdiam.;2017-03-10 03:56:12.499000;511;;
017;FTI653;Burna bid bet bper bnon bmi blacus ba badipiscing bid but ba ba ba bpenatibus.;2017-03-10 03:56:45.733000;209;;
017;SPI314;Beros bve bnatoque bpurus bat bsed.;2017-03-10 03:58:03.960000;629;;
017;JIN079;Belit but ba bgravida baliquam.;2017-03-10 03:58:08.645000;409;;
017;EVB234;Bnibh bet ba brisus bpede beget bmus ba.;2017-03-10 03:58:14.056000;513;;
017;SFZ186;Bpede bid but bad baugue beu berat.;2017-03-10 03:59:07.235000;409;;
017;EVB234;Bnibh bin.;2017-03-10 03:59:35.301000;513;;
017;YCU023;Berat bmi but beget bmagna beros bnon ba bmolestie ba bnec ba.;2017-03-10 03:59:35.962000;511;;
017;ZPW452;Benim but ba ba beni bnostra ba.;2017-03-10 04:00:06.018000;515;;
017;YCU023;Barcu beu bnisi bdiam bdis btempus bcurae bnam.;2017-03-10 04:00:06.966000;511;279;200
017;HCS198;Bamet bid ba ba bridiculus bnec bet.;2017-03-10 04:00:39.594000;205;;
017;IXT460;Bnunc bmi ba bid beu bad.;2017-03-10 04:01:18.663000;507;;
017;ILA012;Berat bid bac blorem bpotenti.;2017-03-10 04:02:17.181000;209;;
017;ZPW452;Bpede bet ba ba bornare bnec.;2017-03-10 04:02:28.216000;515;;
017;YCU023;Bdiam bet ba bet.;2017-03-10 04:03:13.539000;511;;
017;YCU023;Bcras bat ba bornare bcurae bpurus ba bhac bnisi.;2017-03-10 04:04:39.652000;511;;
017;KUR214;Bpede beu ba bproin ba bmus bquam ba.;2017-03-10 04:05:06.188000;209;;
017;YCU023;Bnunc bin.;2017-03-10 04:05:06.886000;511;;
017;ILA012;Bnisi bet bad bpede bmagna ba bve ba bve.;2017-03-10 04:05:10.470000;209;;
017;GTO457;Beros beu ba bvel benim.;2017-03-10 04:05:53.328000;409;;
017;KUR214;Bamet bac ba ba ba bat bnostra.;2017-03-10 04:06:10.336000;209;;
017;DJZ516;Bnunc bin ba best bnec bad ba bnetus bridiculus beni ba bdui bquam ba.;2017-03-10 04:06:38.758000;507;;
017;HCS198;Bnunc bmi ba.;2017-03-10 04:06:59.516000;409;;
017;LER634;Berat bve ba ba ba betiam bconsectetuer.;2017-03-10 04:07:04.003000;629;;
017;TZO690;Benim but bnonummy bvolutpat best ba bvel ba.;2017-03-10 04:07:13.171000;629;;
017;DJZ516;Bpede but beu bhac baenean.;2017-03-10 04:07:26.971000;507;;
017;SCI351;Bnibh but.;2017-03-10 04:07:27.262000;107;;
017;YCU023;Beget bid.;2017-03-10 04:07:27.490000;511;;
017;TZO690;Barcu bve bsodales ba bpellentesque bcras bnam bmontes bcommodo ba bpretium.;2017-03-10 04:07:44.928000;629;;
017;LER634;Bquis bet ba bve ba ba bnibh ba bmagna ba benim.;2017-03-10 04:07:54.470000;629;;
017;TZO690;Borci bmi ba bid bvel ba bpede ba bdis baugue bet bphasellus.;2017-03-10 04:08:03.166000;629;;
017;TZO690;Benim bad ba bsodales.;2017-03-10 04:08:43.352000;629;;
017;QLV652;Burna bin.;2017-03-10 04:09:09.963000;513;;
017;PJL425;Bnisl bet bid bmetus ba bin.;2017-03-10 04:10:32.261000;607;;
017;PJL425;Bnibh bve.;2017-03-10 04:11:02.133000;607;;
017;LPU731;Bodio bmi bid.;2017-03-10 04:11:21.420000;409;;
017;PJL425;Bnibh bin belit bleo ba.;2017-03-10 04:11:24.511000;607;;
017;DJZ516;Belit bac bin bcum bper ba ba ba bultricies bmi ba.;2017-03-10 04:11:28.098000;507;;
017;PJL425;Bduis bid bnatoque bdictumst bvel ba bvel bjusto.;2017-03-10 04:11:38.480000;607;;
017;ADQ781;Barcu bmi ba beget ba bper ba ba ba ba.;2017-03-10 04:11:55.293000;511;279;200
017;PJL425;Burna bad bat ba ba ba bluctus.;2017-03-10 04:12:01.928000;607;;
017;XSZ543;Bpede bad ba ba ba ba bnibh ba.;2017-03-10 04:12:02.304000;409;;
017;XSZ543;Barcu bad ba ba belit ba ba bfusce blacus bpellentesque.;2017-03-10 04:12:16.629000;409;;
017;SPI314;Barcu bid ba bcongue btellus ba.;2017-03-10 04:12:38.986000;515;;
017;QLV652;Bamet bin.;2017-03-10 04:12:47.255000;513;;
017;XSZ543;Beget beu ba bin.;2017-03-10 04:12:57.184000;409;;
017;ADQ781;Beget bat ba ba bvestibulum beget bdolor bnisi bet barcu bleo.;2017-03-10 04:13:52.672000;511;;
017;QLV652;Bnisi bid ba ba bvel ba.;2017-03-10 04:14:00.890000;513;;
017;SPI314;Bamet bmi ba beu ba ba beleifend beros bin.;2017-03-10 04:14:23.646000;515;;
017;TMU402;Bcras beu bet bid ba beu belit ba ba.;2017-03-10 04:14:41.552000;205;;
017;SEK173;Bquis bet but ba bdiam ba ba ba bad ba bper ba.;2017-03-10 04:15:18.422000;517;503;500
017;TMU402;Bquis bve bmi bsem bnon bvitae ba.;2017-03-10 04:15:34.373000;205;;100
017;APZ612;Bnisl bet.;2017-03-10 04:15:44.829000;517;;
017;DJZ516;Bnisl bmi bac but.;2017-03-10 04:15:58.751000;507;;
017;QRM025;Bamet bin bad bnisl barcu bcursus ba.;2017-03-10 04:16:01.760000;515;;
017;SEK173;Bcras bat ba bcum ba beleifend benim beu.;2017-03-10 04:16:16.866000;517;507;500
017;SPI314;Benim bmi.;2017-03-10 04:16:27.327000;515;;
017;QRM025;Bduis bat ba bornare.;2017-03-10 04:16:28.081000;515;;
017;DJZ516;Bcras but bmi bnisl ba ba.;2017-03-10 04:16:29.568000;507;;
017;APZ612;Bpede bmi ba beget bsit ba bcurae beni belit.;2017-03-10 04:16:33.324000;517;;
017;QRM025;Bnunc bve ba ba bamet bat.;2017-03-10 04:16:48.514000;515;;
017;QRM025;Bnisl bin ba bin ba.;2017-03-10 04:17:08.534000;515;;
017;SEK173;Beget bet ba ba bpenatibus ba bante ba ba bcursus ba.;2017-03-10 04:17:12.544000;517;507;500
017;APZ612;Bnisl bin ba blectus ba bmi bleo.;2017-03-10 04:18:03.997000;517;;
017;AGU058;Bpede but beu bmi bclass ba bin bmollis.;2017-03-10 04:18:43.805000;517;509;500
017;LER634;Berat but.;2017-03-10 04:19:08.938000;515;;
017;PWR481;Bnunc bac ba ba bdignissim ba beu bnon bdictum ba ba bcurabitur bcum bet but brisus bdapibus bluctus bpraesent bprimis ba.;2017-03-10 04:19:13.192000;409;;
017;AGU058;Bquis bat bid bnisi ba bid bmi bnec.;2017-03-10 04:19:22.529000;517;;
017;EBM074;Bpede bid ba betiam bad ba bleo ba ba ba.;2017-03-10 04:19:27.119000;205;;
017;AGU058;Borci but ba ba.;2017-03-10 04:20:19.736000;517;;
017;IOU412;Bdiam bat ba ba ba ba.;2017-03-10 04:21:49.040000;607;;
017;JYZ708;Bnibh bin ba bodio bdiam btaciti bfames bad bid bmassa biaculis.;2017-03-10 04:22:11.446000;507;;
017;GJK683;Belit but.;2017-03-10 04:22:49.529000;511;279;500
017;IOU412;Bante bin ba bdis benim borci ba ba.;2017-03-10 04:23:07.543000;607;;
017;EQD264;Berat bac ba ba badipiscing bduis blorem bpellentesque bpede beni.;2017-03-10 04:23:08.573000;513;;
017;EQD264;Bpede bat.;2017-03-10 04:23:42.574000;513;;
017;MPO083;Barcu bve ba bplatea bet ba bsed beu bin ba ba ba ba ba.;2017-03-10 04:24:04.258000;629;;
017;IOU412;Borci bin bve bet bnibh.;2017-03-10 04:24:16.492000;607;;
017;MPO083;Beget bin bet bhac ba ba bleo ba ba bdonec bac baptent.;2017-03-10 04:24:28.163000;629;;
017;SEK783;Belit bad ba bduis bodio.;2017-03-10 04:24:34.438000;107;;
017;MPO083;Bnisl bat but bsem bet ba bve.;2017-03-10 04:24:51.429000;629;;
017;EQD264;Borci bin bat bsit ba bnon bmontes.;2017-03-10 04:25:50.655000;513;;
017;EBM074;Bodio bmi ba bleo ba bdolor.;2017-03-10 04:25:58.760000;409;;
017;TBP914;Bduis bmi ba bvel bpenatibus.;2017-03-10 04:26:18.000000;205;;
017;EBM074;Bodio bat.;2017-03-10 04:26:22.555000;409;;
017;DPA037;Bnisl bet ba.;2017-03-10 04:26:26.076000;509;;
017;EQD264;Beros bat bblandit ba.;2017-03-10 04:26:35.171000;513;;
017;XGC043;Berat bac ba ba bad bin ba bmassa bet bmollis ba bpellentesque bsit.;2017-03-10 04:27:05.958000;409;;
017;XGC043;Bamet bmi ba but blibero bquam bhac ba bdis ba bdui ba ba ba beget bmi.;2017-03-10 04:27:32.553000;409;;
017;GJK683;Beget bid but bhac blacinia bridiculus bamet.;2017-03-10 04:27:59.747000;511;;
017;XGC043;Belit bin.;2017-03-10 04:28:00.748000;409;;
017;QZH295;Bamet bet ba bmi ba bnam ba bduis ba.;2017-03-10 04:28:06.550000;629;;
017;XGC043;Bquam bac.;2017-03-10 04:28:31.962000;409;;
017;XGC043;Berat bet ba bauctor bnisl bcum ba bclass.;2017-03-10 04:28:49.478000;409;;
017;KLN307;Berat bmi.;2017-03-10 04:28:57.197000;509;;
017;IOU412;Bante bve bet beni ba bnec.;2017-03-10 04:29:13.518000;607;;
017;XGC043;Borci bad bin.;2017-03-10 04:29:14.819000;409;;
017;YCU023;Bnisi bat bquam bmi ba bsemper ba bac ba ba.;2017-03-10 04:30:01.896000;515;405;400
017;YCU023;Bnibh bin ba bnon bamet ba blorem.;2017-03-10 04:30:28.201000;515;203;200
017;XJI184;Beget beu bad ba.;2017-03-10 04:30:47.024000;205;;
017;YCU023;Bduis bac ba bsociis bad ba ba bnostra bmus ba ba binteger.;2017-03-10 04:30:47.940000;515;;
017;ATG468;Borci bac ba ba ba bnon bid bmi ba bnunc.;2017-03-10 04:31:05.531000;409;;
